Cart_Item_Id,Cart_Id,Product_Id,Quantity
BU1D2A6E6N8J,IW66Y0TO4Z,101907,7
HV8C7K8Y7S9B,LD18C0QB1F,101908,1
XX7D1W3I7B0M,JZ88E3YO4B,101909,6
TS6X5M1N0Z2M,XP92Y7TS9V,101910,7
QP3A4F0B6V8A,YK51M3UC3U,101911,50
OZ5G5J6Q9R6M,QZ39X1AZ0U,101912,3
ZO8V3R5D2S0L,FS72L4ZM4B,101913,3
TX8H9L0L9V3O,MG25W3QB5Z,101914,3
MS2J3V2O1N5T,GH31I4PF3T,101915,3
PY6A4X8V8A4H,JV24T7FN5V,101916,3
NV2Y9Q2Z3K2A,EQ49U6TQ8C,101917,1
CA3T4Y8X1Z0R,JL48L2SR4R,101918,1
FG1J8E3K0K3I,UT07B7WX3J,101919,1
CZ5H4H4N0B0A,TQ02H8DH9P,101920,7
YH2H5A8U4D5J,AR11B9AE9Y,101921,1
AS8T9C5N0F3D,HD09W4ZX5K,101922,7
NE1X7V3J9P7Z,CN23I4RM6N,101923,1
QG5V2E1T5N2Q,FM82O6YT2C,101924,3
ZD2E0F7Z4Q8N,ZX99Y4YA9L,101925,3
SQ1N1U1B5U2O,SG28S2HY2T,101926,3
AF9V9D4J6W4M,QY00R9XW2V,101927,1
ZF4A0D6P7I2N,QV30R8PS1Q,101928,6
BG0Q6Y2M2G3P,ST59N7VO1N,101929,3
MD6Y8A2I0K4D,PL89Y8WQ4Z,101930,7
BC1G8U3K2U9K,ZQ15V7DA6C,101931,1
YD0T1O4C2R5D,NP69I3FH0L,101932,50
YX6A5Y3N0V7M,AV70K1GD5C,101933,7
CQ4A1R1X4G9U,HS69A7KA0U,101934,50
XR4M6W2Y5U5C,NV77H3CN0V,101935,50
JK5V3M1R4U6A,RY23T2IS7P,101936,50
RN5D5P4L8Y9L,KG46B6BV6P,101937,1
PS4R7W4H2K5H,BI63A3XR9N,101938,6
ZA8W8G9Y0H9O,RN16N8GQ6H,101939,3
TB3R9V6B8S8X,UJ91B9NE5W,101940,50
NG4Q5H5H0C4H,VL79I1EP6F,101941,7
MR3L3G6I2C6Q,FY96D5QO8P,101942,6
ZH2S7F7X2H6T,MU27E6VU0C,101943,3
KV4O4L5L1Q8D,PY35R0MP2X,101944,3
HV7K6B4Q6G9S,CF76D1BR4A,101945,50
KP5Y8R2G0Z8R,YY23N1VI4G,101946,3
JX5Z4F8Q4V0G,BU17Z4UJ0R,101947,6
RF0H5E7D8J5T,QJ60F6UD7A,101948,3
SD7W2L6D2D3L,JQ21J8IE3G,101949,50
GZ5F0J5C3N4I,TT11V4TF2R,101950,6
ZU8T1O7M7Y3Q,FM37A4PH5Z,101951,1
QR3G8E6O8Y2T,NW80H4SQ5Q,101952,50
IK9B1U6S1X2C,KC51W7BA3S,101953,50
EW0Z7O9Y9A3A,HZ32N5PP1B,101954,3
FO6P0K8U6W4Q,SV07F0WZ6J,101955,7
EN7P6Z0Y7R1O,AJ76F9VG1Z,101956,6
VG8A3V4N2H5Q,ZU08Z2NA6M,101957,7
ZQ5Y5C6M0O6N,JG83G6ZX6U,101958,7
RN9X1Q3U1P1A,WI47C3UT7K,101959,6
NS3B8A6P5W5W,ZJ07S7HV5G,101960,50
YB9C4G4S3Q5T,HD10Y3JA8F,101961,1
QH4E3R9F1A0L,QC58F7EF0B,101962,6
QL5Q5F5E3U2M,LK21N0GN4H,101963,6
SN1Q8D3Y9C0E,EG07T9MP4N,101964,50
IQ0N5R0S6C3S,QQ42W0PT7E,101965,6
YN4P5O6F0G8Z,AU62Q7DZ4D,101966,1
ST3I2J6Y1D7E,HS99K6AP9O,101967,50
FQ9B2H4Q9P3U,BI42C2AD5I,101968,1
VO2E7P6D1V8V,CE98Q9KO3R,101969,50
ZT1W9C9F4M5P,PF24Q4BF5H,101970,1
QI4N9C6A7X1S,JZ76G9NS4U,101971,1
SF1E0Q3U5I8H,DV88O7ZM9E,101972,7
UL1Y8Q5R8P6X,HS17T7SC0U,101973,50
WE5T5O7M2S2U,NT66B6ZC2C,101974,3
TV8V1E6Y7Q7Q,GW43I2ZP1G,101975,50
JG8B0D9O2G1L,DA49D8VG4Q,101976,7
KI9U4H3X2C5J,JO66Z5QJ9X,101977,50
KB5T6F6Q0S2E,HE58C8JD6J,101978,50
YA4J1R7E9N0L,ME75E4UH5L,101979,50
NJ9R1F5P6I9Y,DM18W7VU8H,101980,50
ZK4T2E2I7C2X,HU53F9PU5M,101981,6
IV8H1X0G9X7X,LL64I4JM3E,101982,50
QH8L2G4B2W8H,EW69J1EE0B,101983,3
YZ8N8C8Y7G6I,VO71X7VY7J,101984,7
QG2D3C9U9N0W,LH78C2WD5N,101985,50
YP4C3M7F3J2S,UR86H4JW0A,101986,3
UJ8X5B9K9Z8H,TU23I4AD3W,101987,50
PP8K4C2X8Y1R,VP48E8QB9J,101988,1
YR3W8L6H8P7A,TF34C3IX3Y,101989,50
QT7K0U7D7Q7A,ET78X5KB8F,101990,1
MV3W5A0S0V9S,XV29J2QH0U,101991,3
JI6Q2G5Z9B3F,DJ42E2YY7G,101992,1
HZ4W6X2B0K0F,WU14P6OE0J,101993,6
IA7T4R1F2I2V,MG85Q6WE4C,101994,50
EU0S6J2G3D1A,RC51G7IQ8V,101995,50
OG9X9C7N2T8K,KM57F6GD0Y,101996,6
AG9C6B0F9B2Q,SB04N1QA3D,101997,6
NR2A7A9Q5N4O,FY47A8EX5O,101998,3
XA7S8H8N8S5W,CA53V6GZ3J,101999,7
